date,price,total_volume,market_cap,coin_name
2019-04-23,0.0814545758012387,552843.6037866717,420709570.53784615,crypto-com-chain
2019-04-24,0.0775742693651653,560322.6016823809,405318249.9617822,crypto-com-chain
2019-04-25,0.0700367526528516,471078.8281598143,366829022.6337531,crypto-com-chain
2019-04-26,0.0737991856620709,393668.2708399008,387293545.3832859,crypto-com-chain
2019-04-27,0.0712231565979126,472529.2183531921,372266134.8019584,crypto-com-chain
2019-04-28,0.0738597471615904,307062.5007507256,393071718.9551722,crypto-com-chain
2019-04-29,0.0726754456176007,283452.138215209,388711305.0971761,crypto-com-chain
2019-04-30,0.073480898289101,477154.5927354676,395752532.9485104,crypto-com-chain
2019-05-01,0.0725161776852261,323241.36097287835,391724409.6784601,crypto-com-chain
2019-05-02,0.0727037231465101,340314.5059015382,395463161.230141,crypto-com-chain
2019-05-03,0.0727160032128281,761256.8770148351,397165385.1094345,crypto-com-chain
2019-05-04,0.0765482483085392,1007642.9382886088,420354843.1388825,crypto-com-chain
2019-05-05,0.0727991972849494,1040452.0716590956,401879020.1143339,crypto-com-chain
2019-05-06,0.0721847323244173,555030.8279966292,400635544.299454,crypto-com-chain
2019-05-07,0.0693834835598921,191203.77931489155,387379471.5964007,crypto-com-chain
2019-05-08,0.0702293919269396,2127262.53790411,395415869.11704487,crypto-com-chain
2019-05-09,0.0712759325630046,3030050.412224268,400852436.12700224,crypto-com-chain
2019-05-10,0.0695405545031457,1520949.07074651,393278747.7286192,crypto-com-chain
2019-05-11,0.0665417214552761,1345560.532004798,378223096.6912305,crypto-com-chain
2019-05-12,0.0679098460440836,1359974.630286535,389954481.0057706,crypto-com-chain
2019-05-13,0.0636666992289956,1470993.5618370518,364683056.6210272,crypto-com-chain
2019-05-14,0.0671558422034915,1417622.0159977593,386702092.1312678,crypto-com-chain
2019-05-15,0.066003924750088,1738272.664491883,382402452.7336895,crypto-com-chain
2019-05-16,0.0692214555457494,2336569.902858868,403215138.6576338,crypto-com-chain
2019-05-17,0.0650391048481954,1102413.0336160597,379859928.3190154,crypto-com-chain
2019-05-18,0.0743384153804661,956098.2961622808,436464419.6913657,crypto-com-chain
2019-05-19,0.0693287806480828,1916286.8164398,409803595.7650833,crypto-com-chain
2019-05-20,0.066942287442762,1969795.815825628,396977127.72384095,crypto-com-chain
2019-05-21,0.0675856119546992,2604700.8051568926,402409633.8493144,crypto-com-chain
2019-05-22,0.0658503998806474,4122271.061876448,394535351.01078486,crypto-com-chain
2019-05-23,0.06390538058587,3004054.1965391496,384391137.8184257,crypto-com-chain
2019-05-24,0.0665853884772836,3656324.229600933,402933453.4433215,crypto-com-chain
2019-05-25,0.0650012234142821,1263258.0533996888,393917497.2889612,crypto-com-chain
2019-05-26,0.0663241655766937,3199975.158289674,403939454.7852605,crypto-com-chain
2019-05-27,0.0710174502198039,1129491.1773990288,434497423.5963534,crypto-com-chain
2019-05-28,0.0689319215242079,13971526.111000584,423833390.6909375,crypto-com-chain
2019-05-29,0.0677492241786783,10988718.76678474,418125951.87730896,crypto-com-chain
2019-05-30,0.0700960526835006,17007339.83834335,434833849.8034883,crypto-com-chain
2019-05-31,0.0678169634680528,21169386.330300502,434090834.8896867,crypto-com-chain
2019-06-01,0.0708058492377711,23435302.18270588,463702614.1313712,crypto-com-chain
2019-06-02,0.0732879863023585,17165286.449584905,472700097.3089512,crypto-com-chain
2019-06-03,0.0778571607328128,19767282.32756102,517429950.3258192,crypto-com-chain
2019-06-04,0.0764639595470527,19483645.432892576,510684593.98052776,crypto-com-chain
2019-06-05,0.0645867669870791,24922819.592590727,433164994.9067162,crypto-com-chain
2019-06-06,0.065838165261997,13629763.601123836,443255150.8715157,crypto-com-chain
2019-06-07,0.0652658591991864,10417127.27487612,441185860.39406925,crypto-com-chain
2019-06-08,0.0649383852562991,12201938.35009053,440800939.3372443,crypto-com-chain
2019-06-09,0.0638379093236816,8603501.050408343,437775115.0591912,crypto-com-chain
2019-06-10,0.0623349904908116,6359581.983595521,424967111.3634998,crypto-com-chain
2019-06-11,0.0661404852764331,6899051.171125671,453222323.0424105,crypto-com-chain
2019-06-12,0.0672461100435361,5191441.270153955,461627281.99610186,crypto-com-chain
2019-06-13,0.0673353661909525,4552328.675085394,464940994.0789967,crypto-com-chain
2019-06-14,0.0682583642307343,4230132.041682362,474012764.5164071,crypto-com-chain
2019-06-15,0.0782646610185327,17967952.199932363,546739255.4302504,crypto-com-chain
2019-06-16,0.0771227939866985,4837667.925333159,539877146.1258516,crypto-com-chain
2019-06-17,0.0671619232179133,3203717.8756944938,472889663.18771136,crypto-com-chain
2019-06-18,0.0666268712081528,3288528.6582190106,469726363.14972425,crypto-com-chain
2019-06-19,0.0674673405405667,9800766.50121755,476726041.73839617,crypto-com-chain
2019-06-20,0.0652288271191149,6443500.014389358,462764456.7115477,crypto-com-chain
2019-06-21,0.0644397633553524,4100025.885858428,460198650.1458483,crypto-com-chain
2019-06-22,0.0597065934256103,7743806.904377829,427824870.34893167,crypto-com-chain
2019-06-23,0.0574574059057956,3675563.316571242,413765934.05744094,crypto-com-chain
2019-06-24,0.0596386164538596,3605191.27105531,430646411.1492268,crypto-com-chain
2019-06-25,0.0577937924889682,5494769.284072112,418130879.7258216,crypto-com-chain
2019-06-26,0.0746640866491851,6209112.479188263,542419555.6303526,crypto-com-chain
2019-06-27,0.0707335457302352,6657482.718337905,513606423.5399903,crypto-com-chain
2019-06-28,0.0606463913310787,4836493.061240234,441572741.6775341,crypto-com-chain
2019-06-29,0.0620473708209311,8489672.672504837,450741267.5543739,crypto-com-chain
2019-06-30,0.0639781487335643,7885083.676718428,472679532.1534968,crypto-com-chain
2019-07-01,0.0615338072546341,6704388.6982303625,452834851.75865793,crypto-com-chain
2019-07-02,0.0562517380056233,6157037.969679966,427092579.0555092,crypto-com-chain
2019-07-03,0.0560287485718459,5585734.0216259,417750050.562813,crypto-com-chain
2019-07-04,0.0677277179185999,7134759.0013715,508490389.6302859,crypto-com-chain
2019-07-05,0.0717761460964085,4484224.556475978,538641890.7551129,crypto-com-chain
2019-07-06,0.0715801331466661,4933547.568056985,553956436.4926169,crypto-com-chain
2019-07-07,0.072901931244685,5004477.483564795,561986601.3654301,crypto-com-chain
2019-07-08,0.0740398475216244,5297166.599022205,573257399.2710654,crypto-com-chain
2019-07-09,0.0806480038987025,5001066.464068639,629153822.7008376,crypto-com-chain
2019-07-10,0.0809718754665361,4206372.923809694,633835864.0410688,crypto-com-chain
2019-07-11,0.0922026597447657,7666043.392807996,715747226.5828474,crypto-com-chain
2019-07-12,0.1041149186410059,16135702.698838104,817558453.3134232,crypto-com-chain
2019-07-13,0.0899883070002325,61798789.24112016,710862290.9397573,crypto-com-chain
2019-07-14,0.0814640877321224,10774245.790925154,646047006.9662135,crypto-com-chain
2019-07-15,0.0725789697716124,12106116.490267975,572633715.0040603,crypto-com-chain
2019-07-16,0.0693689371179337,9217443.040792596,555086089.7067215,crypto-com-chain
2019-07-17,0.0548107162109345,6607955.441179366,439589475.456879,crypto-com-chain
2019-07-18,0.0514941982563264,5123425.396144998,412933795.0651735,crypto-com-chain
2019-07-19,0.0618535623887422,4551397.676774218,502424383.3307495,crypto-com-chain
2019-07-20,0.0560191386407664,4296592.100548966,454134126.1921295,crypto-com-chain
2019-07-21,0.0561391565064065,3256635.0406861994,454800250.5224662,crypto-com-chain
2019-07-22,0.0545527563593016,3493800.646562008,445394800.8213902,crypto-com-chain
2019-07-23,0.065148047995144,8738970.611964926,532694532.0365506,crypto-com-chain
2019-07-24,0.0709820418335065,13127186.22318589,581282429.845481,crypto-com-chain
2019-07-25,0.062449557346502,14051102.14328982,514660109.6999125,crypto-com-chain
2019-07-26,0.059335028785725,44101627.27846226,491329153.0919689,crypto-com-chain
2019-07-27,0.0630538535409451,39267483.87176316,522794494.6483392,crypto-com-chain
2019-07-28,0.0576619845276491,6320877.786637821,479450145.77261525,crypto-com-chain
2019-07-29,0.0568701069879755,5316383.655226765,475195432.7966845,crypto-com-chain
2019-07-30,0.0544573838246168,3572096.188681823,455743354.2545041,crypto-com-chain
2019-07-31,0.0582530862346037,11185806.404385673,489432718.5559681,crypto-com-chain
2019-08-01,0.0585068622269621,4654800.485489837,494218757.23547214,crypto-com-chain
2019-08-02,0.0570384097393775,4655013.274580829,481077062.9623552,crypto-com-chain
2019-08-03,0.0555480554529178,3618688.092018971,469109569.14991593,crypto-com-chain
2019-08-04,0.0558722820630219,3335787.26987066,471002374.4814799,crypto-com-chain
2019-08-05,0.0565108138748296,3702435.251533052,482537196.7317922,crypto-com-chain
2019-08-06,0.0546487307282114,6820609.131350017,468225745.4932417,crypto-com-chain
2019-08-07,0.0518362274629178,7509213.746450362,443413114.775309,crypto-com-chain
2019-08-08,0.0471655504999962,12323436.189078031,405648804.3528423,crypto-com-chain
2019-08-09,0.0469959312919654,12325153.628575254,408217801.8643674,crypto-com-chain
2019-08-10,0.0514788994036982,20405536.87974573,446936876.40380025,crypto-com-chain
2019-08-11,0.0514397006438798,19714616.780952096,446480838.9865794,crypto-com-chain
2019-08-12,0.0492617577447228,14968409.128243065,431239202.3940987,crypto-com-chain
2019-08-13,0.0475241123299073,11365977.02054434,423986749.0138853,crypto-com-chain
2019-08-14,0.0472556609416182,11752885.89514624,423035266.100651,crypto-com-chain
2019-08-15,0.0470001017833821,23868493.72290976,421397357.6780826,crypto-com-chain
2019-08-16,0.0467293810470913,12790641.448036011,411746187.5133914,crypto-com-chain
2019-08-17,0.0441405790140896,11441248.457622685,398627114.0124662,crypto-com-chain
2019-08-18,0.0442460158904961,14351812.492135908,400941637.1447018,crypto-com-chain
2019-08-19,0.0454144129502997,12961313.273248404,410222039.6353523,crypto-com-chain
2019-08-20,0.0454627422174362,12449802.545077004,417188042.1012034,crypto-com-chain
2019-08-21,0.0445457484551317,11341842.339375328,407488440.1274485,crypto-com-chain
2019-08-22,0.0436222844455795,10816189.47708544,397807882.5445085,crypto-com-chain
2019-08-23,0.0435976239559018,5171967.617396105,401070817.6363721,crypto-com-chain
2019-08-24,0.0431415687062175,8244180.370110787,398120686.7737936,crypto-com-chain
2019-08-25,0.0429261170988774,9564636.795747695,397123184.4816846,crypto-com-chain
2019-08-26,0.0422339281918392,7585074.691345771,391731384.0618259,crypto-com-chain
2019-08-27,0.0422602364306692,8333244.978844386,393488660.5550776,crypto-com-chain
2019-08-28,0.0409548141575442,6445715.783708183,382338436.2789918,crypto-com-chain
2019-08-29,0.0412565213809335,10440031.70536969,384959568.6963435,crypto-com-chain
2019-08-30,0.0400531816954937,8264699.944584841,375047616.0655288,crypto-com-chain
2019-08-31,0.0388070986270048,8877270.489666268,362826883.5691995,crypto-com-chain
2019-09-01,0.0389691433837633,6439060.7108329255,365301267.8323183,crypto-com-chain
2019-09-02,0.0390105661941615,6550907.783738214,365653330.08551216,crypto-com-chain
2019-09-03,0.0412648871085139,8643820.937501593,386404465.08403975,crypto-com-chain
2019-09-04,0.0381205687978306,9431125.57426748,357418202.9221032,crypto-com-chain
2019-09-05,0.0379296768433349,6260361.502483303,354939005.2241203,crypto-com-chain
2019-09-06,0.0417162092052776,10481715.047547128,392363842.2463529,crypto-com-chain
2019-09-07,0.0409888636985294,10414167.01567136,383761281.15334165,crypto-com-chain
2019-09-08,0.0409212532489095,4353032.907902588,383198732.2227328,crypto-com-chain
2019-09-09,0.0393917202780741,9992145.734113852,380858504.43712425,crypto-com-chain
2019-09-10,0.0391296327798161,11174702.599502116,379710444.7324284,crypto-com-chain
2019-09-11,0.0380175867022836,7977625.308823098,369247806.4791427,crypto-com-chain
2019-09-12,0.0377615891813785,7030985.940549505,367986823.9800016,crypto-com-chain
2019-09-13,0.0402779107831995,9535174.25069688,393769785.9083752,crypto-com-chain
2019-09-14,0.0391571817255331,7725287.90930486,383921563.6665578,crypto-com-chain
2019-09-15,0.0397462282676789,8070448.879802564,390645233.0666326,crypto-com-chain
2019-09-16,0.038656742226505,8438083.759010445,381012658.4868721,crypto-com-chain
2019-09-17,0.0387566558742546,8655216.862681763,382418524.9378239,crypto-com-chain
2019-09-18,0.0377131318842136,10536572.568568807,379658381.1658758,crypto-com-chain
2019-09-19,0.0386795155759957,12440176.551133148,382482082.5945576,crypto-com-chain
2019-09-20,0.0393758125145833,13856451.384435363,392309666.041296,crypto-com-chain
2019-09-21,0.0392886571403258,10224214.846738352,399160895.7823769,crypto-com-chain
2019-09-22,0.0384494166022352,8642722.65072539,391602304.73654425,crypto-com-chain
2019-09-23,0.0394902643464931,4660617.688285693,403649999.9813497,crypto-com-chain
2019-09-24,0.038194331131088,8210167.422666153,391304532.2414661,crypto-com-chain
2019-09-25,0.0356936144277472,7474932.349001522,366532215.2623448,crypto-com-chain
2019-09-26,0.034592306867358,4932699.948391701,356190191.71640366,crypto-com-chain
2019-09-27,0.0343327273422061,7117608.788321434,354467168.4797449,crypto-com-chain
2019-09-28,0.0348656190681501,6105924.2078351,360910059.9617535,crypto-com-chain
2019-09-29,0.034895283021066,4410549.9133847365,359810892.9972619,crypto-com-chain
2019-09-30,0.0348889732518,4580934.472514318,361980766.23327374,crypto-com-chain
2019-10-01,0.0356654254148669,6867976.840447899,372356633.8128978,crypto-com-chain
2019-10-02,0.0354542419605812,6896972.551978082,371727458.0258492,crypto-com-chain
2019-10-03,0.0354675008196666,6870945.980647332,371949941.9409788,crypto-com-chain
2019-10-04,0.0355953361384426,4731513.960275424,373668008.6728053,crypto-com-chain
2019-10-05,0.0361834406449457,4839637.058600232,379010756.5213224,crypto-com-chain
2019-10-06,0.035077117587053,4991558.298497863,367937581.46163535,crypto-com-chain
2019-10-07,0.0339474485919716,5540364.054418937,356292754.6406401,crypto-com-chain
2019-10-08,0.035410943001271,7409943.42905664,371685067.33323246,crypto-com-chain
2019-10-09,0.0349612187109647,7887194.518922236,366715734.6587429,crypto-com-chain
2019-10-10,0.0356919944081049,9778408.11569166,374405090.9530045,crypto-com-chain
2019-10-11,0.0363921933922785,10871538.54840798,381404663.6309091,crypto-com-chain
2019-10-12,0.0343996616483979,11653854.786534686,360803757.10671234,crypto-com-chain
2019-10-13,0.034514833077982,8429348.96321852,371156705.82226616,crypto-com-chain
2019-10-14,0.0345177161893584,7322977.9231982175,372634570.894216,crypto-com-chain
2019-10-15,0.0343669074467821,9229161.927907888,371704056.1612939,crypto-com-chain
2019-10-16,0.0341575299377482,9542128.213055529,370440688.28533566,crypto-com-chain
2019-10-17,0.0334479571605298,8814349.327699723,363641254.9521323,crypto-com-chain
2019-10-18,0.0334449369276229,10244127.510052815,364371158.11268735,crypto-com-chain
